N9769624	423	0	16
N9770450	423	5	43
N9773962	423	0	18
N9773877	423	6	16
N9774079	425	1	47
N9767665	425	3	52
N7420751	422	0	61
N9772453	422	11	54
N9767751	422	0	7
N9774120	422	13	44
N9774074	422	6	61
N9661024	425	0	4
N9672569	425	0	3
N9742735	425	0	2
N9655559	425	0	2
N9746360	425	0	9
N9769624	425	1	7
N9772029	425	0	1
N9695098	425	0	11
N9540860	425	0	1
N9772632	425	0	1
N9345280	425	0	2
N9774187	424	1	51
N9774079	424	1	50
N9773846	424	13	56
N9767665	424	2	57
N7420751	424	0	57
N9661024	423	0	5
N9771009	424	0	7
N9769624	424	1	15
N9771113	424	0	9
N9772659	424	1	11
N9773852	424	0	7
N9538375	424	2	14
N9774065	424	1	19
N9773877	424	1	12
N9773726	424	3	7
N9773900	424	2	11
N9773962	424	2	15
N9773873	424	0	17
N9755712	424	0	7
N9773943	424	0	9
N9773566	424	0	8
N9773470	424	1	6
N9774017	424	1	8
N9773279	424	1	9
N9774013	424	1	19
N9142581	424	0	8
N9774120	424	6	42
N9774125	424	3	25
N9440508	424	0	4
N9774074	424	5	50
N9520286	424	0	5
N9772453	424	15	48
N9527358	424	0	11
N9774163	424	7	35
N9770450	424	2	33
N9773465	424	5	23
N9774096	424	3	25
N9772228	424	1	26
N9755800	424	2	24
N9773288	424	4	17
N9773486	424	1	17
N9771330	421	0	4
N9770452	421	0	4
N9773744	421	1	11
N9767751	421	0	6
N9695098	420	0	33
N9391394	420	0	7
N9772300	420	1	17
N9527358	420	0	8
N9746360	420	0	33
N9770369	420	0	17
N9774013	420	4	39
N9773987	420	5	39
N9773486	420	6	38
N9774065	420	2	36
N9773962	420	4	37
N9773873	420	1	34
N9772038	420	0	1
N9769624	420	1	32
N9772228	420	7	52
N9488208	420	0	13
N9755800	420	4	55
N9773465	420	9	50
N9770450	420	9	76
N9774120	420	13	85
N9774163	420	8	76
N9774125	420	6	72
N9774096	420	10	52
N9773279	423	2	12
N9773900	423	1	11
N9695098	423	0	14
N9771113	423	2	11
N9773943	423	1	13
N9774017	423	0	12
N9659345	422	0	2
N9696697	422	0	2
N9651229	422	0	1
N9772830	422	0	1
N9655559	422	0	3
N9661024	422	0	6
N9672569	422	0	4
N9742735	422	0	3
N9511021	422	0	1
N7213923	422	0	6
N9770452	422	0	3
N9771330	422	0	1
N9773288	420	2	40
N9486486	420	0	13
N9772557	424	0	3
N9193263	420	0	11
N9773877	420	5	32
N9142581	420	0	19
N9538375	420	1	29
N8952833	421	0	1
N9241111	421	0	5
N9531745	421	0	3
N9130902	421	0	1
N9531745	422	0	1
N8514670	422	0	2
N9176912	422	0	1
N6741781	422	0	1
N9514481	421	0	6
N9773962	421	0	17
N9769624	421	0	19
N9488213	421	0	1
N9746360	421	0	17
N9514605	421	0	2
N9773279	421	1	11
N9695098	421	1	16
N9268234	421	0	1
N9470078	421	0	3
N9773987	421	2	22
N9538375	421	2	15
N9773900	421	0	12
N8315213	421	0	2
N9488208	421	1	5
N6865899	423	0	1
N9773987	424	4	18
N9193263	421	0	5
N9511021	420	0	2
N7213923	420	0	2
N9766890	420	0	1
N9771919	420	0	17
N9773900	420	3	29
N9766634	420	0	1
N9773744	423	1	11
N9773726	423	0	6
N9773566	423	0	7
N9772659	423	1	13
N9773470	423	2	9
N9772678	423	2	7
N9773673	423	2	7
N9773866	423	0	6
N9773852	423	2	9
N9755712	423	0	6
N9757360	423	0	1
N9773278	423	0	3
N9773700	423	1	4
N9773711	423	0	2
N9747803	423	0	1
N9773825	423	0	4
N9773768	423	1	4
N9773543	423	1	3
N9773873	423	1	17
N9773341	423	0	2
N9772300	423	0	3
N9773486	423	2	21
N8422665	423	0	1
N9532638	423	0	6
N9440508	423	0	3
N9551172	423	0	1
N9488208	422	0	1
N9769432	421	0	1
N9771919	421	1	15
N9486486	421	0	3
N9772256	421	0	1
N9540860	421	0	4
N9773137	421	0	1
N9391394	421	0	5
N9773943	420	2	26
N9084355	420	0	1
N9672569	421	0	2
N9661024	421	0	2
N9769306	302	0	3
N9099237	302	0	6
N9772869	302	1	6
N9772873	302	0	6
N9771919	302	0	4
N9772925	302	0	6
N9771113	302	1	6
N9440508	302	0	12
N9762122	302	1	7
N9772923	302	0	6
N9771859	302	1	7
N9771568	302	0	6
N9771248	302	1	14
N9773045	302	2	15
N9773078	302	1	15
N9772710	302	5	14
N9769624	302	1	16
N9772343	302	2	10
N9773070	302	0	11
N9746360	302	0	8
N9695098	302	0	8
N9772963	302	1	9
N9769800	302	1	8
N9773018	302	0	12
N9773015	302	0	8
N9772772	302	1	8
N9772557	302	1	9
N9772502	302	1	8
N9773014	302	0	10
N9771627	302	1	8
N9770045	302	3	12
N9773102	302	0	11
N9772485	302	0	12
N9773084	302	2	12
N9772635	302	1	12
N9768308	303	0	5
N9772813	303	1	5
N9772903	303	1	5
N9761859	303	1	5
N9772830	303	0	5
N9099237	303	0	2
N9771919	303	0	1
N9769306	303	0	1
N9440508	303	0	5
N9773084	303	2	16
N9770045	303	3	13
N9773102	303	0	16
N9772635	303	4	17
N9770102	303	1	18
N9769504	303	0	14
N9773102	304	2	23
N9772485	304	1	22
N9769504	304	1	18
N9773084	304	3	22
N9772635	304	5	23
N9770102	304	1	21
N9770045	304	7	24
N9769624	300	1	8
N9417521	300	0	2
N9407487	300	0	1
N9772710	300	4	8
N9771248	300	1	8
N9773018	300	0	6
N9770102	302	0	9
N9772355	302	0	9
N9391394	302	0	2
N9769504	302	1	7
N9771248	303	0	14
N9771739	303	0	2
N9772963	303	2	7
N9772557	303	0	7
N9771568	303	0	3
N9772485	303	2	11
N9773045	303	3	13
N9432542	303	0	3
N9771113	303	0	5
N9772343	303	0	7
N9772772	303	0	6
N9052240	303	0	1
N9773137	303	0	11
N9773018	303	1	11
N9772925	303	1	4
N9771554	303	0	1
N9772923	303	0	4
N9772869	303	1	5
N9772355	303	0	11
N9772502	303	0	5
N9773015	303	2	6
N9769622	303	0	1
N9770178	303	0	1
N9769624	303	0	10
N8422665	303	0	2
N9695098	303	0	5
N9773070	303	1	7
N9768685	303	0	1
N9770327	303	0	1
N9772873	303	1	5
N9773078	303	0	12
N9767546	303	0	1
N9762122	303	0	3
N9746360	303	0	5
N9773014	303	2	8
N9772710	303	4	14
N9771627	303	0	5
N9544875	303	0	1
N9771859	303	0	4
N9769800	303	0	4
N9773078	304	3	19
N9773045	304	6	18
N9769624	304	0	19
N9772710	304	4	17
N9771248	304	0	17
N9772355	304	0	13
N9773137	304	0	14
N9440508	304	0	4
N9659139	304	0	1
N9773014	301	1	8
N9773078	301	0	8
N9772635	301	3	14
N9773084	301	0	9
N9773045	301	2	8
N9773137	301	1	12
N9772710	301	1	8
N9772355	301	0	10
N9773070	301	1	8
N9773102	301	1	9
N9770045	301	3	14
N9771248	301	0	8
N9769624	301	0	8
N9772343	301	0	8
N9527795	301	0	1
N9773018	301	0	7
N9770102	301	1	14
N9769504	301	2	15
N9772485	301	1	9
N9772635	300	1	10
N9773137	300	0	8
N9770045	300	4	12
N9769504	300	0	8
N9773084	300	2	11
N9770102	300	0	6
N9773102	300	0	11
N9771333	305	0	1
N9772813	305	2	8
N9769504	305	2	16
N9651719	305	0	2
N9676294	305	0	2
N9770102	305	2	16
N9772635	305	2	21
N9770045	305	6	22
N9773137	305	0	14
N9772355	305	0	11
N9772772	301	1	4
N9772963	301	3	6
N9772557	301	0	9
N7213923	301	0	7
N9771627	301	1	3
N9770126	301	0	2
N9773015	301	1	3
N9772502	301	0	3
N9746360	301	0	7
N9695098	301	0	7
N9772241	301	0	1
N9769471	301	0	1
N9762122	301	0	2
N9772830	301	0	2
N9772750	301	1	1
N9771859	301	0	2
N9772925	301	0	1
N9772869	301	0	2
N9761859	301	0	1
N9772882	301	0	1
N9772923	301	1	2
N9771568	301	0	2
N9769800	301	0	3
N9771113	301	0	1
N9772813	301	1	2
N9772903	301	0	2
N9768308	301	0	2
N9772858	301	0	1
N9772873	301	0	2
N9570877	304	0	1
N9674025	304	0	1
N9287091	303	0	8
N9770638	303	0	4
N9772882	303	1	3
N9772750	303	0	2
N9772032	303	0	7
N9772858	303	0	3
N9772241	303	1	3
N9772422	303	0	1
N9753907	303	0	2
N9627594	303	0	2
N9772805	303	0	2
N9772768	303	1	2
N9772660	303	0	2
N9772448	303	0	2
N9772099	303	1	2
N9772727	303	1	1
N9099237	301	0	2
N9771333	108	9	97
N9765759	108	13	127
N9770082	108	27	225
N9771367	108	15	146
N9771121	108	31	196
N9771626	108	18	116
N9771113	108	3	138
N9488208	108	0	3
N9771758	108	19	211
N9767470	108	15	100
N9771576	108	32	168
N9771168	108	28	192
N9771739	108	29	226
N9771168	109	29	196
N9771758	109	28	201
N9771121	109	25	199
N9771739	109	18	204
N9769424	109	4	157
N9771779	109	0	150
N9765759	109	11	110
N9771151	109	13	59
N9771576	109	33	134
N9771367	109	15	121
N9771626	109	10	97
N9767470	109	22	91
N9532638	109	0	32
N9771235	109	12	73
N9771333	109	4	83
N9769474	109	7	70
N9771113	109	5	143
N9771572	108	8	35
N9771151	108	10	77
N9695098	108	0	52
N9770283	108	7	63
N9771352	108	3	22
N9767908	108	0	2
N9771479	108	3	31
N9771579	108	2	52
N9769432	108	6	51
N9769712	108	2	30
N9768308	108	10	32
N9771554	108	7	45
N9767627	108	0	2
N9771224	108	8	64
N9769917	108	8	86
N9527795	108	0	4
N9746360	108	3	41
N9767966	108	0	2
N9766441	108	4	18
N9769769	108	0	18
N9771350	108	2	17
N9771523	108	2	21
N9747757	108	1	21
N9771779	108	1	136
N9769474	108	10	83
N9771764	108	13	203
N9771686	108	7	200
N9771235	108	12	90
N9770082	109	18	188
N9459174	109	1	15
N9771686	109	6	153
N9771764	109	7	166
N9769917	109	0	65
N9728166	110	1	18
N9752741	110	0	1
N9771242	110	2	3
N9737062	110	0	1
N9771352	110	3	27
N9769769	110	1	20
N9771254	110	3	16
N9771523	110	1	25
N9771253	110	0	7
N9769497	110	3	17
N9770029	110	1	16
N9459174	110	1	17
N9766441	110	1	21
N9720184	110	0	1
N9771237	110	0	10
N9769917	110	3	94
N9770451	110	7	14
N9738868	110	2	4
N9769712	110	1	45
N9771579	110	1	44
N9771479	110	5	29
N9769432	110	4	39
N9747757	110	1	30
N9771572	110	2	28
N9771554	110	12	38
N9768308	110	9	38
N9771224	110	11	56
N9770283	110	4	53
N9771121	111	21	164
N9771758	111	8	175
N9770082	111	22	172
N9771168	111	20	122
N9771113	111	9	165
N9176353	111	0	15
N9771576	111	29	164
N9440347	111	0	16
N9771764	111	35	148
N9771775	111	6	175
N9099237	111	0	12
N9771367	111	2	122
N9506514	111	1	16
N9769474	111	4	65
N9767697	111	0	5
N9767470	111	10	84
N9768820	111	0	4
N9768308	111	9	36
N9770283	111	6	50
N9769306	111	1	25
N9771224	111	1	51
N9769341	111	9	79
N9746360	111	0	45
N9695098	111	0	61
N9771626	111	19	102
N9765759	111	9	84
N9768802	111	0	18
N9769712	111	3	40
N9771333	111	12	64
N9771235	111	8	65
N9769917	111	1	75
N9771151	111	13	52
N9749668	111	0	3
N9767903	111	1	11
N9771438	111	2	15
N9768467	111	0	2
N9698639	111	0	7
N9766441	111	3	18
N9771325	111	1	15
N9769769	111	0	14
N9769996	111	2	13
N9771350	111	1	15
N9771330	111	3	11
N9233208	111	1	11
N9771572	111	4	27
N9747757	111	2	24
N9771352	111	1	23
N9771479	111	1	22
N9771554	111	6	27
N9769432	111	2	31
N9099237	113	1	30
N7213923	113	0	16
N9771779	113	3	133
N9771113	113	2	118
N9771124	113	17	117
N9769424	113	3	133
N9770082	113	23	135
N9771739	113	40	153
N9771686	113	18	137
N9771168	113	21	106
N9771691	113	5	126
N9391394	113	0	16
N9771764	113	22	95
N9771121	113	7	122
N9769341	113	2	88
N9771775	113	4	105
N9771796	113	1	115
N9771758	113	10	117
N9771125	113	3	38
N9770328	113	0	3
N9746360	113	0	57
N9767470	113	9	64
N9771367	113	5	70
N9771333	113	11	59
N9769917	113	3	70
N9769712	113	2	41
N9769474	113	1	66
N9771235	113	6	53
N9695098	113	0	65
N9765759	113	5	70
N9771576	113	11	105
N9771626	113	8	64
N9777529	801	4	112
N9777648	801	15	91
N9777768	801	10	121
N9777190	801	5	94
N9777693	801	14	112
N9777319	801	13	99
N9775908	801	12	82
N9777565	801	9	72
N9777520	801	17	93
N9776420	801	4	87
N9777704	801	11	121
N9776710	801	12	66
N9777804	801	20	116
N9514727	801	0	2
N9777374	801	5	86
N9777320	801	7	90
N9777406	801	6	37
N9777385	801	5	30
N9774789	801	0	9
N9777026	801	12	52
N9777475	801	15	58
N9777308	801	3	29
N9777228	802	3	9
N9776929	802	0	8
N9776897	802	2	6
N9777043	802	3	10
N9777005	802	0	9
N9777358	802	0	19
N9776918	802	2	17
N9747329	802	0	20
N9777112	802	1	7
N9776292	802	2	20
N9514727	802	0	1
N9777299	802	0	24
N9777075	802	0	10
N9776985	802	6	22
N9776968	802	1	6
N9767490	802	0	15
N9777304	802	1	21
N9774789	802	0	4
N9777334	802	2	16
N9776916	802	0	9
N9776917	802	3	9
N9777393	802	2	26
N9768649	802	0	1
N9777079	802	3	14
N9774944	802	2	24
N9760046	802	5	29
N9777000	802	1	19
N9777565	802	2	116
N9777233	802	2	12
N9776917	798	4	17
N9737266	798	0	4
N9776916	798	1	11
N9777075	798	3	19
N9767490	798	0	16
N9773282	798	0	2
N9777112	798	2	11
N9777036	798	1	8
N9777228	798	1	13
N9633518	798	1	2
N9777005	798	1	18
N9760046	801	2	27
N9686860	801	0	9
N9759955	801	4	54
N9777648	799	13	134
N9777529	799	8	113
N9777704	799	6	128
N9777768	799	0	122
N9777693	799	26	137
N9777374	799	20	115
N9777190	799	20	117
N9775855	798	0	2
N9776449	798	1	8
N9777393	798	1	44
N9776315	798	1	2
N9771121	798	0	1
N9774352	798	0	1
N9774826	798	0	2
N9777648	798	12	161
N9777693	798	26	160
N9777299	798	8	41
N9776420	798	11	103
N9777529	798	7	128
N9777768	798	2	153
N9771083	798	0	2
N9769496	798	0	1
N9777520	799	7	105
N9777475	799	16	77
N9695098	799	0	34
N9777319	799	8	96
N9759955	799	6	48
N9775873	799	1	2
N9775803	799	0	1
N9777320	799	10	111
N9776420	799	12	94
N9777385	799	10	39
N9776710	799	7	95
N9777026	799	22	71
N9775908	799	13	101
N9777308	799	4	43
N9777475	800	25	86
N9776710	800	10	92
N9777026	800	25	70
N9777693	800	12	156
N9777520	800	13	114
N9776420	800	16	109
N9777319	800	25	136
N9777190	800	20	146
N9777320	800	7	121
N7213923	302	0	4
N9773045	305	3	15
N9773084	305	0	20
N9772710	305	4	15
N9773018	305	2	14
N9773078	305	1	14
N9769624	305	0	15
N9772485	305	2	19
N9773102	305	1	20
N9771248	305	0	15
N9772168	301	0	1
N9770638	301	0	1
N9771919	301	0	1
N9773018	304	0	10
N9773070	304	2	10
N7213923	304	0	5
N9772343	304	2	7
N9773014	304	0	8
N9511021	304	0	2
N9772502	304	1	7
N9695098	304	0	4
N9769306	304	0	2
N9773015	304	0	7
N9769622	304	0	3
N9496538	304	0	2
N9378062	304	0	2
N9770369	304	0	3
N9772557	304	0	6
N9772772	304	2	7
N9459174	304	0	3
N9771919	304	1	4
N9746360	304	0	4
N9772963	304	2	6
N9459174	305	0	4
N9496538	305	0	2
N9771554	305	0	2
N9511021	305	0	2
N9769471	305	0	2
N9729924	305	0	2
N9757360	305	0	2
N9763188	305	0	2
N9772750	305	2	5
N9769917	305	0	5
N9772882	305	0	5
N9770538	305	0	2
N9761788	305	0	1
N9378062	305	0	2
N9772830	305	2	7
N9773070	305	0	7
N9769800	305	1	5
N9771568	305	0	5
N9746360	305	0	7
N9773015	305	1	5
N9768308	305	0	6
N9771113	305	0	7
N9773014	305	2	9
N9772343	305	0	8
N9695098	305	1	7
N9772869	305	0	6
N9772557	305	0	5
N9772772	305	0	4
N9772925	305	0	5
N9772873	305	0	6
N9772903	305	0	7
N9771627	305	0	6
N9762122	305	0	5
N9762122	304	0	5
N9772873	304	1	5
N9769800	304	0	6
N9772925	304	0	4
N9771627	304	0	7
N9771859	304	1	5
N9771568	304	0	5
N9772869	304	1	5
N9771113	304	0	5
N9772923	304	1	5
N9417521	304	0	1
N9417521	303	0	1
N9488213	303	0	1
N9470078	303	0	2
N9466087	303	0	2
N9417521	302	0	1
N9769496	801	0	3
N9771083	801	0	3
N9774826	801	0	3
N9771121	801	0	3
N9142564	803	0	18
N9712973	803	0	12
N9777320	803	6	93
N9776710	803	9	61
N9777475	803	16	44
N9759955	803	3	49
N9777648	803	12	74
N9777374	803	11	89
N9777520	803	5	90
N9514481	803	0	4
N9277339	803	0	17
N9695287	803	0	9
N9757698	803	0	7
N9547869	803	0	6
N9775908	803	16	85
N9700074	803	0	11
N9777385	803	2	29
N9777358	803	2	22
N9777308	803	4	32
N9777393	803	0	28
N9776985	803	9	26
N9747329	803	0	25
N9695098	803	0	31
N9777406	803	2	32
N9771187	803	0	3
N9776292	803	0	18
N9777299	803	6	27
N9673238	803	0	4
N9777304	803	1	27
N9760046	803	1	30
N9774944	803	1	21
N9736745	803	0	4
N9777026	803	13	40
N9684918	803	0	4
N9777804	803	13	108
N9777565	803	4	94
N9777704	803	13	110
N9777529	803	6	106
N9777693	803	17	100
N9777319	803	16	94
N9769348	802	1	11
N9686860	802	0	17
N9777529	802	13	117
N9734255	802	0	11
N9659265	802	0	13
N9777768	803	7	106
N9777704	802	12	123
N9777768	802	6	120
N9777804	802	15	115
N9777693	802	23	113
N9689389	800	0	2
N9777768	800	2	135
N9700074	800	0	11
N9712973	800	0	14
N9777529	800	5	125
N9777704	800	12	146
N9776449	799	0	4
N9776369	799	0	1
N9776560	799	1	5
N9776570	799	0	1
N9776553	799	1	5
N9775894	799	0	2
N9776292	799	1	27
N9777304	799	2	26
N9777358	799	4	30
N9777393	799	2	28
N9775323	799	1	5
N9777299	799	6	28
N9777406	799	12	52
N8315213	799	0	3
N9747329	799	0	28
N9774944	799	2	31
N9525589	799	0	42
N9777648	800	16	153
N9547869	800	0	19
N7306652	800	0	25
N9142564	800	0	31
N9525589	800	0	34
N9775908	800	14	112
N9777374	800	28	109
N9504105	462	0	4
N9488208	462	0	10
N9563703	462	0	2
N9765941	462	1	45
N9774163	462	5	56
N9080070	462	0	14
N9773350	462	8	108
N9774074	462	11	84
N9774187	462	9	127
N9767665	462	6	125
N9774120	462	10	65
N9774287	462	11	135
N9772453	462	20	78
N9770028	462	14	92
N9774252	462	11	92
N9773857	462	11	121
N9770450	462	8	54
N9774125	462	6	51
N9774079	462	16	136
N7420751	462	0	121
N9773846	462	28	127
N9767665	465	5	116
N9767751	462	0	16
N9774297	462	4	107
N9771996	462	3	108
N9770792	462	0	9
N9773278	462	0	23
N9553468	462	0	3
N9436758	462	0	5
N9462935	462	0	5
N9774297	463	1	132
N9770452	463	0	5
N9773350	463	12	145
N9773857	463	14	157
N9771996	463	3	136
N9770450	463	12	84
N9772453	463	26	102
N9774079	463	17	165
N9765941	463	4	65
N9774187	463	18	152
N9774125	463	5	77
N9772228	463	20	57
N7420751	463	0	151
N9774074	463	15	111
N9773278	463	0	22
N9774120	463	17	90
N9767665	463	10	149
N9774252	463	15	115
N9773846	463	25	153
N9220931	463	0	3
N9774163	463	6	87
N9774287	463	13	144
N9770028	463	11	109
N9771367	463	0	11
N9774079	467	23	127
N9772453	467	26	116
N9767665	467	4	120
N7148020	467	0	7
N9769624	467	4	57
N9773465	467	15	50
N9774163	467	10	59
N9770028	467	18	134
N9773288	467	8	34
N9773673	467	2	15
N9770450	467	9	67
N9774252	467	11	171
N9774074	467	21	135
N9772228	467	13	58
N9774321	467	17	136
N9695098	467	0	46
N9746360	467	0	53
N9774287	467	12	103
N9774120	467	13	82
N9765941	467	9	73
N9774096	467	8	57
N9773846	467	18	170
N9774125	467	3	62
N9773341	467	0	16
N9654549	467	0	2
N9749886	467	1	3
N9203815	467	0	2
N9669928	467	0	3
N9771686	467	0	11
N9102576	467	1	12
N9749944	467	0	4
N9771919	467	1	19
N9772300	467	1	21
N7306652	467	0	25
N9532638	467	0	50
N9203815	466	0	2
N9627498	466	0	1
N9771996	466	11	189
N9654549	466	0	1
N9749944	466	0	2
N7306652	466	0	22
N9102576	466	0	10
N9774297	466	5	169
N9620371	466	0	1
N9749886	466	0	1
N9623471	466	0	1
N9774142	466	6	168
N9669928	466	0	1
N9755800	467	2	35
N7420751	465	0	33
N9527358	465	0	22
N9772047	191	6	117
N9695098	191	0	60
N9771627	191	15	130
N9758825	191	25	134
N9772104	191	9	84
N9771473	191	27	93
N9767909	191	9	68
N9772088	191	18	127
N9771896	191	2	28
N9761926	191	2	28
N9771938	191	3	22
N9770292	191	1	24
N9771855	191	1	30
N9769348	191	4	31
N8918299	188	0	5
N9488213	188	0	24
N9769306	188	0	46
N9553264	188	0	14
N9769622	188	0	21
N9767697	188	1	18
N9762288	188	0	2
N9394654	188	0	13
N9771127	188	12	91
N9770082	189	4	10
N9771842	189	4	17
N9771125	189	3	20
N9771779	189	0	9
N9771869	189	1	10
N9771903	189	1	9
N9769424	189	3	17
N9772256	204	10	108
N9772284	204	0	85
N9435832	204	0	4
N9770515	204	10	68
N9772291	204	6	98
N9769917	204	0	11
N9770051	204	11	117
N9769679	204	0	1
N9772038	204	17	49
N9772168	204	10	112
N9768802	204	0	2
N9772227	204	6	88
N9700074	204	0	3
N9768308	204	5	7
N9771627	204	13	98
N9742173	204	0	3
N9771113	204	9	71
N9772219	204	28	94
N9766140	204	0	1
N9772178	204	10	83
N9772185	204	9	42
N9770207	204	0	1
N9487749	204	0	1
N9742172	204	0	3
N9761920	204	0	1
N9761859	204	8	46
N9772263	204	15	105
N9510857	204	1	10
N9772092	204	6	61
N9772050	204	14	114
N9772193	204	10	68
N9768722	204	0	1
N9417521	204	0	23
N9772168	206	21	95
N9772219	206	20	82
N9746360	206	0	45
N9772050	206	14	102
N9771627	206	11	100
N9771128	206	0	9
N9695098	206	0	44
N9770051	206	7	100
N9772263	206	8	87
N9772178	206	5	63
N9767481	206	1	39
N9770798	206	0	9
N9772092	206	6	50
N9771113	206	6	72
N9770515	206	5	55
N9762288	206	0	4
N9772256	206	4	95
N9770886	206	0	2
N9432542	204	0	29
N9695098	204	1	38
N9746360	204	0	40
N9772221	204	3	69
N9770006	204	0	3
N9772115	204	13	60
N9772088	204	6	36
N9772302	204	1	48
N9758825	204	6	32
N9767481	204	2	39
N9769341	204	5	33
N9772047	204	3	36
N9771568	204	1	31
N9766721	204	1	23
N9769474	204	3	18
N9767909	204	2	17
N9772032	204	3	36
N9771473	204	8	25
N9772095	204	2	25
N9772104	204	4	17
N9769559	204	1	13
N9772045	204	4	31
N9772082	204	4	25
N9754265	216	0	2
N9771888	216	0	1
N9768308	216	1	20
N9772221	216	1	9
N9770515	216	1	9
N9772291	216	7	38
N9769474	216	0	7
N9732825	216	0	5
N9685856	216	0	1
N9772443	216	18	123
N9758825	216	1	8
N9772178	216	4	18
N9772328	216	7	86
N9772407	216	15	101
N9746360	216	0	43
N9772168	216	7	21
N9769341	216	2	11
N9772092	216	3	9
N9766721	216	1	6
N9772380	216	7	114
N9770638	216	0	3
N9771113	216	6	48
N9772433	216	4	144
N9772038	216	3	8
N9772193	216	1	12
N9772302	216	5	45
N9772185	216	1	6
N9768242	216	1	2
N9420172	216	1	9
N9772344	216	23	138
N9772032	216	1	8
N9772442	216	11	140
N9772050	216	16	43
N9772219	216	4	21
N9772263	216	1	18
N9772088	216	2	7
N9772284	216	7	46
N9772279	216	7	67
N9767481	216	0	10
N9772227	216	13	54
N9771627	216	16	98
N9772045	216	1	7
N9772115	216	1	9
N9771473	216	2	5
N9695098	216	0	37
N9772082	216	2	7
N9772363	216	9	48
N9753907	216	2	29
N9772047	216	0	7
N9761859	216	11	73
N9772389	216	18	120
N9772029	216	5	100
N9772095	216	1	8
N9772366	216	18	94
N9771568	216	0	19
N9770051	216	2	30
N9772256	216	4	27
N9772291	206	7	91
N9772302	206	2	79
N9772047	207	2	38
N9771627	207	8	98
N9767481	207	2	60
N9769559	207	2	14
N9771787	207	5	11
N9767909	207	2	14
N9772038	207	19	58
N9772000	207	1	14
N9772095	207	5	27
N9768308	207	6	11
N9766721	207	3	33
N9758825	207	6	33
N9772185	207	3	47
N9772088	207	5	38
N9769474	207	0	22
N9772045	207	4	30
N9771948	207	1	10
N9772026	207	0	10
N9771473	207	5	20
N9771919	207	1	29
N9772032	207	0	42
N9771999	207	1	7
N9771127	207	2	14
N9772104	207	3	17
N9772082	207	3	22
N9440508	206	0	37
N9772029	219	6	97
N9749857	219	0	6
N9736745	219	0	8
N9757972	219	0	6
N9772517	219	2	87
N9556552	219	0	12
N9772543	219	2	82
N9769917	208	0	4
N9744479	208	0	1
N9737062	208	0	1
N9738868	208	1	3
N9772193	205	4	69
N9758825	205	7	32
N9772047	205	7	40
N9746360	205	0	54
N9772185	205	3	43
N9770515	205	5	65
N9772219	205	19	89
N9772088	205	7	32
N9766721	205	1	30
N9772095	205	2	29
N9440508	205	0	40
N9772032	205	1	34
N9772221	205	4	61
N9695098	205	1	53
N9761859	205	11	68
N9772115	205	7	63
N9771568	205	2	37
N9772045	205	4	27
N9772038	205	16	53
N9771113	205	6	78
N9772092	205	3	62
N9767481	205	0	48
N9769341	205	3	34
N9772178	205	7	78
N9771627	205	11	106
N9772263	205	18	94
N9772284	207	4	91
N9768962	209	0	2
N9767604	209	0	2
N9771065	209	0	2
N9772263	209	2	50
N9772256	209	5	68
N9772178	209	5	47
N9772168	209	19	62
N9761859	209	6	27
N9770515	209	6	44
N9466087	209	0	11
N9772193	209	9	49
N9527358	209	0	6
N9770051	209	9	69
N9746360	209	0	25
N9771627	209	8	69
N9768583	209	0	2
N9695098	209	0	22
N9553264	209	0	9
N9470078	209	0	5
N9772092	209	4	29
N9767481	209	0	29
N9772221	209	1	32
N9772115	209	4	32
N9432542	220	2	33
N9772407	220	7	89
N9771627	218	12	97
N9772344	218	23	148
N9772442	218	13	142
N9772328	218	3	93
N9761859	218	10	83
N9772433	218	7	147
N9772407	218	18	101
N9772389	218	23	113
N9772366	218	18	102
N9771919	218	0	15
N9772363	218	9	51
N9710065	218	0	1
N9753907	218	1	34
N9420172	218	0	13
N9705749	218	0	1
N9772291	218	1	38
N9019947	218	0	3
N9772302	218	8	57
N9770369	218	0	2
N9440508	218	0	29
N9702964	218	0	1
N9099237	218	0	27
N9769306	218	0	20
N9771113	218	2	38
N9772279	218	12	78
N9767697	218	1	9
N9772227	218	19	66
N9772284	218	9	45
N9772050	218	8	41
N9625291	218	0	1
N9728757	219	0	1
N9772038	219	5	16
N9767481	219	0	12
N9734062	219	0	2
N9732825	219	0	2
N9766721	219	0	15
N9772115	219	2	12
N9772185	219	0	19
N9772088	219	4	15
N9772221	219	2	14
N9631076	219	0	1
N9772092	219	2	15
N9772047	219	2	15
N9772193	219	0	20
N9766592	219	0	1
N9772178	219	5	20
N9763401	219	0	2
N9770515	219	1	17
N9760758	219	1	2
N9770638	219	0	6
N9772256	219	0	33
N9695098	219	1	32
N9753907	219	0	34
N9770051	219	4	41
N9772263	219	2	20
N9772219	219	3	20
N9768308	219	1	28
N9771568	219	2	24
N9759839	219	0	2
N9746360	219	1	33
N9772168	219	5	23
N9772363	219	10	50
N9771113	219	2	34
N9766264	219	0	1
N9759345	219	0	1
N9099237	216	0	14
N9019947	216	0	7
N7213923	216	0	17
N9532638	216	0	22
N9767697	217	0	23
N9099237	217	0	23
N7213923	217	0	27
N9771919	217	0	52
N9019947	217	0	6
N9532638	217	0	11
N9769306	217	1	24
N9772193	217	4	28
N9769341	217	2	26
N9759839	217	1	2
N9770515	217	4	23
N9769306	216	0	23
